"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @costa_rui: Minha quarta-feira começa no Centro Educacional Carneiro Ribeiro, a conhecida Escola Parque. Participo da aula inaugural de…",FALSE,0,NA,2017-02-09 00:23:30,FALSE,NA,"829485842922143744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAURICIOO13",7,TRUE,FALSE,NA,NA
"RT @costa_rui: Mais estradas recuperadas. https://t.co/SJrqnQUJgJ",FALSE,0,NA,2017-02-09 00:23:18,FALSE,NA,"829485793756454915",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magasoto13",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Minha quarta-feira começa no Centro Educacional Carneiro Ribeiro, a conhecida Escola Parque. Participo da aula inaugural de…",FALSE,0,NA,2017-02-09 00:22:58,FALSE,NA,"829485709371330560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magasoto13",7,TRUE,FALSE,NA,NA
"RT @costa_rui: Educação precisa de infraestrutura melhor, material didático, tecnologia, mas, acima de tudo, precisa do envolvimento e apoi…",FALSE,0,NA,2017-02-08 23:52:00,FALSE,NA,"829477913758203904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karolinerocha",10,TRUE,FALSE,NA,NA
"@segurancaBA @costa_rui esperamos a nomeação dos 23 delegados de policia e 15 escrivães do concurso de 2013. Estão prontos querem trabalhar",FALSE,0,"segurancaBA",2017-02-08 23:49:27,FALSE,"829429464459259905","829477274768531458","31216774","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osvaldodafeira",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Desejo aos estudantes um ano de muita determinação! 
@educacaobahia #EducarParaTransformar https://t.co/vq2x2422V8",FALSE,0,NA,2017-02-08 23:42:22,FALSE,NA,"829475492050907137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",3,TRUE,FALSE,NA,NA
"RT @Camilabasouza: @costa_rui Os 20 delegados querem ajudar seu governo a diminuir os índices de violência e ajudar o povo! Tenho fé q o ar…",FALSE,0,NA,2017-02-08 23:30:47,FALSE,NA,"829472576556654592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osvaldodafeira",1,TRUE,FALSE,NA,NA
"RT @costa_rui: A escola é do nosso povo, da nossa sociedade. Precisamos contagiar corações e mentes para apoiar a escola! #AbraceUmaEscola",FALSE,0,NA,2017-02-08 23:30:32,FALSE,NA,"829472513763717121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Assino agora o termo de colaboração com a Google, que dará fruto a uma rede social que integra estudantes e professores. @ed…",FALSE,0,NA,2017-02-08 23:28:29,FALSE,NA,"829471995926573057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",10,TRUE,FALSE,NA,NA
"RT @costa_rui: Nivea emocionou a todos hoje pela manhã na #aulainaugural. ������������������ https://t.co/DknZMKTyhU",FALSE,0,NA,2017-02-08 23:26:17,FALSE,NA,"829471441649270787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",14,TRUE,FALSE,NA,NA
"RT @costa_rui: Nivea emocionou a todos hoje pela manhã na #aulainaugural. ������������������ https://t.co/DknZMKTyhU",FALSE,0,NA,2017-02-08 23:15:24,FALSE,NA,"829468702487748609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alissousa",14,TRUE,FALSE,NA,NA
